0230723805231792010010100004+34767-114617FM-15+0302KEED V0200501N005112200019N0160931N1+01401-00701102731ADDGF100991999999999999999999KA1999M+01561KA2999N+01111MA1102811999999MD1610011+9999REMMET102METAR KEED 312356Z AUTO 05010KT 10SM CLR 14/M07 A3036 RMK AO2 SLP273 T01441067 10156 20111 56001 TSNO;EQDQ01    993SCCGA1Q02    099SCCGD1
0253723805231792010010311567+34766-114620FM-15+0279KEED V0302905N002652200059N0160935N5+00725-00445101995ADDAA101000095GF100991999999999999999999KA1999M+00941KA2999N+00611MA1102105098775MD1190019+9999REMMET11401/03/10 03:56:02 METAR KEED 031156Z 29005KT 10SM CLR 07/M04 A3015 RMK AO2 SLP199 T00721044 10094 20061 51001 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010312567+34766-114620FM-15+0279KEED V0302505N002152200059N0160935N5+00615-00445102055ADDAA101000095GF100991999999999999999999MA1102135098805REMMET09601/03/10 04:56:02 METAR KEED 031256Z 25004KT 10SM CLR 06/M04 A3016 RMK AO2 SLP205 T00611044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010313567+34766-114620FM-15+0279KEED V0302705N003152200059N0160935N5+00675-00395102105ADDAA101000095GF100991999999999999999999MA1102205098875REMMET09601/03/10 05:56:02 METAR KEED 031356Z 27006KT 10SM CLR 07/M04 A3018 RMK AO2 SLP210 T00671039 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010010314567+34766-114620FM-15+0279KEED V0309999V002652200059N0160935N5+00725-00395102145ADDAA101000095GF100991999999999999999999MA1102245098905MD1190129+9999REMMET10201/03/10 06:56:02 METAR KEED 031456Z VRB05KT 10SM CLR 07/M04 A3019 RMK AO2 SLP214 T00721039 51012 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010315567+34766-114620FM-15+0279KEED V0303505N003652200059N0160935N5+01115-00395102185ADDAA101000095GF100991999999999999999999MA1102275098935REMMET09601/03/10 07:56:02 METAR KEED 031556Z 35007KT 10SM CLR 11/M04 A3020 RMK AO2 SLP218 T01111039 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010316567+34766-114620FM-15+0279KEED V0303605N007752200059N0160935N5+01335-00445102205ADDAA101000095GF100991999999999999999999MA1102305098975REMMET09601/03/10 08:56:02 METAR KEED 031656Z 36015KT 10SM CLR 13/M04 A3021 RMK AO2 SLP220 T01331044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0264723805231792010010317567+34766-114620FM-15+0279KEED V0303605N007752200059N0160935N5+01505-00445102235ADDAA101000095GF100991999999999999999999KA1999M+01501KA2999N+00561MA1102345099005MD1190109+9999OC101035REMMET11701/03/10 09:56:02 METAR KEED 031756Z 36015G20KT 10SM CLR 15/M04 A3022 RMK AO2 SLP223 T01501044 10150 20056 51010 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0206723805231792010010318567+34766-114620FM-15+0279KEED V0300105N009852200059N0160935N5+01725-00445102135ADDAA101000095GF100991999999999999999999MA1102245098905OC101245REMMET09901/03/10 10:56:02 METAR KEED 031856Z 01019G24KT 10SM CLR 17/M04 A3019 RMK AO2 SLP213 T01721044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0224723805231792010010319567+34766-114620FM-15+0279KEED V0300305N008252200059N0160935N5+01835-00445102015ADDAA101000095GF100991999999999999999999MA1102135098805OC101135REMMET11701/03/10 11:56:02 METAR KEED 031956Z 03016G22KT 10SM CLR 18/M04 A3016 RMK AO2 PK WND 02027/1938 SLP201 T01831044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0244723805231792010010320567+34766-114620FM-15+0279KEED V0300305N010352200059N0160935N5+01895-00565101925ADDAA101000095GF100991999999999999999999MA1102075098745MD1890279+9999OC101445REMMET12301/03/10 12:56:02 METAR KEED 032056Z 03020G28KT 10SM CLR 19/M06 A3014 RMK AO2 PK WND 03028/2051 SLP192 T01891056 58027 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010321567+34766-114620FM-15+0279KEED V0300205N007752200059N0160935N5+01945-00615101905ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/03/10 13:56:02 METAR KEED 032156Z 02015KT 10SM CLR 19/M06 A3013 RMK AO2 SLP190 T01941061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010322567+34766-114620FM-15+0279KEED V0300205N006752200059N0160935N5+01895-00615101935ADDAA101000095GF100991999999999999999999MA1102075098745REMMET09601/03/10 14:56:02 METAR KEED 032256Z 02013KT 10SM CLR 19/M06 A3014 RMK AO2 SLP193 T01891061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010323567+34766-114620FM-15+0279KEED V0300205N006752200059N0160935N5+01835-00615101915ADDAA101000095GF100991999999999999999999KA1999M+01941KA2999N+01501MA1102035098705MD1690029+9999REMMET11401/03/10 15:56:02 METAR KEED 032356Z 02013KT 10SM CLR 18/M06 A3013 RMK AO2 SLP191 T01831061 10194 20150 56002 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010400567+34766-114620FM-15+0279KEED V0303405N005152200059N0160935N5+01675-00565101945ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/03/10 16:56:02 METAR KEED 040056Z 34010KT 10SM CLR 17/M06 A3013 RMK AO2 SLP194 T01671056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010401567+34766-114620FM-15+0279KEED V0303505N004652200059N0160935N5+01565-00505101995ADDAA101000095GF100991999999999999999999MA1102105098775REMMET09601/03/10 17:56:02 METAR KEED 040156Z 35009KT 10SM CLR 16/M05 A3015 RMK AO2 SLP199 T01561050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010010402567+34766-114620FM-15+0279KEED V0303505N005752200059N0160935N5+01505-00505102045ADDAA101000095GF100991999999999999999999MA1102135098805MD1390109+9999REMMET10201/03/10 18:56:02 METAR KEED 040256Z 35011KT 10SM CLR 15/M05 A3016 RMK AO2 SLP204 T01501050 53010 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010403567+34766-114620FM-15+0279KEED V0303405N004652200059N0160935N5+01445-00565102055ADDAA101000095GF100991999999999999999999MA1102175098845REMMET09601/03/10 19:56:01 METAR KEED 040356Z 34009KT 10SM CLR 14/M06 A3017 RMK AO2 SLP205 T01441056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010404567+34766-114620FM-15+0279KEED V0303505N004652200059N0160935N5+01445-00615102035ADDAA101000095GF100991999999999999999999MA1102175098845REMMET09601/03/10 20:56:02 METAR KEED 040456Z 35009KT 10SM CLR 14/M06 A3017 RMK AO2 SLP203 T01441061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010405567+34766-114620FM-15+0279KEED V0303505N004652200059N0160935N5+01395-00615102055ADDAA101000095GF100991999999999999999999KA1999M+01831KA2999N+01391MA1102175098845MD1290049+9999REMMET11401/03/10 21:56:02 METAR KEED 040556Z 35009KT 10SM CLR 14/M06 A3017 RMK AO2 SLP205 T01391061 10183 20139 52004 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010406567+34766-114620FM-15+0279KEED V0303505N004152200059N0160935N5+01395-00615102045ADDAA101000095GF100991999999999999999999MA1102205098875REMMET09601/03/10 22:56:02 METAR KEED 040656Z 35008KT 10SM CLR 14/M06 A3018 RMK AO2 SLP204 T01391061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0205723805231792010010407567+34766-114620FM-15+0279KEED V0303505N004152200059N0160935N5+01335-00675102055ADDAA101000095GF100991999999999999999999MA1102205098875REMMET10601/03/10 23:56:02 METAR KEED 040756Z 35008KT 10SM CLR 13/M07 A3018 RMK AO2 SLP205 T01331067 401940056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0989723805231792010010407596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+01945KA2240N+00565KG1024W+0056D4KG2024D-0050D4MF1098814102034MG1098814101904OE11240143103012515OE22240111802012415OE33240051499999995RH1024X047D4RH2024N017D4RH3024M029D4REMSOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):67 24 HR MAX TEMP TIME (LST):1421 24 HR MIN TEMP (F):42 24 HR MIN TEMP TIME (LST):0647 AVERAGE STATION PRESSURE:29.180 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:1626 PEAK WIND SPEED (MPH):32  PEAK WIND DIR (DEG):30  PEAK WIND TIME (LST):1251  FASTEST 2MIN SPEED (MPH):25 FASTEST 2MIN DIR (DEG):20  FASTEST 2MIN TIME (LST):1241 AVERAGE WIND SPEED (MPH):11.5 24 HR AVG TEMP (F):55 DEPART FROM NORMAL: +2  HEATING DEGREE DAYS:10  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0215723805231792010010408567+34766-114620FM-15+0279KEED V0302905N001552200059N0160935N5+01225-00565102075ADDAA101000095GF100991999999999999999999MA1102205098875MD1390049+9999REMMET10201/04/10 00:56:02 METAR KEED 040856Z 29003KT 10SM CLR 12/M06 A3018 RMK AO2 SLP207 T01221056 53004 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010409567+34766-114620FM-15+0279KEED V0303605N002152200059N0160935N5+01225-00505102055ADDAA101000095GF100991999999999999999999MA1102205098875REMMET09601/04/10 01:56:02 METAR KEED 040956Z 36004KT 10SM CLR 12/M05 A3018 RMK AO2 SLP205 T01221050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010410567+34766-114620FM-15+0279KEED V0302605N003152200059N0160935N5+00785-00565102075ADDAA101000095GF100991999999999999999999MA1102205098875REMMET09601/04/10 02:56:02 METAR KEED 041056Z 26006KT 10SM CLR 08/M06 A3018 RMK AO2 SLP207 T00781056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010411567+34766-114620FM-15+0279KEED V0303105N003652200059N0160935N5+00895-00565102045ADDAA101000095GF100991999999999999999999KA1999M+01391KA2999N+00721MA1102175098845MD1790049+9999REMMET11401/04/10 03:56:02 METAR KEED 041156Z 31007KT 10SM CLR 09/M06 A3017 RMK AO2 SLP204 T00891056 10139 20072 57004 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010412567+34766-114620FM-15+0279KEED V0303005N002652200059N0160935N5+00945-00505102065ADDAA101000095GF100991999999999999999999MA1102175098845REMMET09601/04/10 04:56:02 METAR KEED 041256Z 30005KT 10SM CLR 09/M05 A3017 RMK AO2 SLP206 T00941050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010413567+34766-114620FM-15+0279KEED V0302905N001552200059N0160935N5+00725-00505102135ADDAA101000095GF100991999999999999999999MA1102245098905REMMET09601/04/10 05:56:02 METAR KEED 041356Z 29003KT 10SM CLR 07/M05 A3019 RMK AO2 SLP213 T00721050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010010414567+34766-114620FM-15+0279KEED V0302805N002152200059N0160935N5+00675-00505102165ADDAA101000095GF100991999999999999999999MA1102245098905MD1390079+9999REMMET10201/04/10 06:56:02 METAR KEED 041456Z 28004KT 10SM CLR 07/M05 A3019 RMK AO2 SLP216 T00671050 53007 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010415567+34766-114620FM-15+0279KEED V0302805N002652200059N0160935N5+01005-00445102185ADDAA101000095GF100991999999999999999999MA1102305098975REMMET09601/04/10 07:56:02 METAR KEED 041556Z 28005KT 10SM CLR 10/M04 A3021 RMK AO2 SLP218 T01001044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010416567+34766-114620FM-15+0279KEED V0303605N004652200059N0160935N5+01285-00505102225ADDAA101000095GF100991999999999999999999MA1102345099005REMMET09601/04/10 08:56:02 METAR KEED 041656Z 36009KT 10SM CLR 13/M05 A3022 RMK AO2 SLP222 T01281050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010417567+34766-114620FM-15+0279KEED V0303505N003652200059N0160935N5+01395-00505102255ADDAA101000095GF100991999999999999999999KA1999M+01441KA2999N+00671MA1102375099035MD1190139+9999REMMET11401/04/10 09:56:02 METAR KEED 041756Z 35007KT 10SM CLR 14/M05 A3023 RMK AO2 SLP225 T01391050 10144 20067 51013 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010418567+34766-114620FM-15+0279KEED V0303605N004652200059N0160935N5+01615-00505102165ADDAA101000095GF100991999999999999999999MA1102305098975REMMET09601/04/10 10:56:02 METAR KEED 041856Z 36009KT 10SM CLR 16/M05 A3021 RMK AO2 SLP216 T01611050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010419567+34766-114620FM-15+0279KEED V0300105N005152200059N0160935N5+01785-00565102035ADDAA101000095GF100991999999999999999999MA1102205098875REMMET09601/04/10 11:56:02 METAR KEED 041956Z 01010KT 10SM CLR 18/M06 A3018 RMK AO2 SLP203 T01781056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010010420567+34766-114620FM-15+0279KEED V0300305N005752200059N0160935N5+01895-00615101935ADDAA101000095GF100991999999999999999999MA1102105098775MD1890309+9999REMMET10201/04/10 12:56:02 METAR KEED 042056Z 03011KT 10SM CLR 19/M06 A3015 RMK AO2 SLP193 T01891061 58030 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010421567+34766-114620FM-15+0279KEED V0300305N004652200059N0160935N5+01835-00675101895ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/04/10 13:56:02 METAR KEED 042156Z 03009KT 10SM CLR 18/M07 A3013 RMK AO2 SLP189 T01831067 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010422567+34766-114620FM-15+0279KEED V0300205N005152200059N0160935N5+01785-00675101915ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/04/10 14:56:02 METAR KEED 042256Z 02010KT 10SM CLR 18/M07 A3013 RMK AO2 SLP191 T01781067 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010423567+34766-114620FM-15+0279KEED V0300105N004652200059N0160935N5+01725-00675101905ADDAA101000095GF100991999999999999999999KA1999M+01891KA2999N+01391MA1102035098705MD1590059+9999REMMET11401/04/10 15:56:02 METAR KEED 042356Z 01009KT 10SM CLR 17/M07 A3013 RMK AO2 SLP190 T01721067 10189 20139 55005 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010500567+34766-114620FM-15+0279KEED V0303305N002652200059N0160935N5+01505-00615101915ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/04/10 16:56:02 METAR KEED 050056Z 33005KT 10SM CLR 15/M06 A3013 RMK AO2 SLP191 T01501061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010501567+34766-114620FM-15+0279KEED V0303305N004152200059N0160935N5+01445-00615101955ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/04/10 17:56:02 METAR KEED 050156Z 33008KT 10SM CLR 14/M06 A3013 RMK AO2 SLP195 T01441061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0247723805231792010010502567+34766-114620FM-15+0279KEED V0303305N003152200059N0160935N5+01335-00565101945ADDAA101000095GF100991999999999999999999MA1102035098705MD1890009+9999REMMET10201/04/10 18:56:01 METAR KEED 050256Z 33006KT 10SM CLR 13/M06 A3013 RMK AO2 SLP194 T01331056 58000 TSNOEQDQ01+000082APCTENQ02+000002APC3  Q03    099SCCGD1P01    003SCCGA1
0195723805231792010010503567+34766-114620FM-15+0279KEED V0302605N002152200059N0160935N5+01065-00565101925ADDAA101000095GF100991999999999999999999MA1102005098675REMMET09601/04/10 19:56:01 METAR KEED 050356Z 26004KT 10SM CLR 11/M06 A3012 RMK AO2 SLP192 T01061056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010504567+34766-114620FM-15+0279KEED V0302805N004152200059N0160935N5+01115-00565101915ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/04/10 20:56:02 METAR KEED 050456Z 28008KT 10SM CLR 11/M06 A3013 RMK AO2 SLP191 T01111056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010505567+34766-114620FM-15+0279KEED V0302905N002652200059N0160935N5+00945-00615101965ADDAA101000095GF100991999999999999999999KA1999M+01721KA2999N+00941MA1102075098745MD1390049+9999REMMET11401/04/10 21:56:02 METAR KEED 050556Z 29005KT 10SM CLR 09/M06 A3014 RMK AO2 SLP196 T00941061 10172 20094 53004 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010506567+34766-114620FM-15+0279KEED V0303005N003652200059N0160935N5+00945-00615101975ADDAA101000095GF100991999999999999999999MA1102075098745REMMET09601/04/10 22:56:02 METAR KEED 050656Z 30007KT 10SM CLR 09/M06 A3014 RMK AO2 SLP197 T00941061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0205723805231792010010507567+34766-114620FM-15+0279KEED V0302805N003152200059N0160935N5+00785-00615101975ADDAA101000095GF100991999999999999999999MA1102075098745REMMET10601/04/10 23:56:02 METAR KEED 050756Z 28006KT 10SM CLR 08/M06 A3014 RMK AO2 SLP197 T00781061 401890067 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0989723805231792010010507596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+01895KA2240N+00675KG1024W+0050D4KG2024D-0056D4MF1098814102034MG1098814101904OE11240089402012085OE22240071502012095OE33240034499999995RH1024X043D4RH2024N018D4RH3024M029D4REMSOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):66 24 HR MAX TEMP TIME (LST):1324 24 HR MIN TEMP (F):44 24 HR MIN TEMP TIME (LST):0707 AVERAGE STATION PRESSURE:29.180 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:2109 PEAK WIND SPEED (MPH):20  PEAK WIND DIR (DEG):20  PEAK WIND TIME (LST):1208  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):20  FASTEST 2MIN TIME (LST):1209 AVERAGE WIND SPEED (MPH):7.7  24 HR AVG TEMP (F):55 DEPART FROM NORMAL: +2  HEATING DEGREE DAYS:10  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0215723805231792010010508567+34766-114620FM-15+0279KEED V0303005N002652200059N0160935N5+00895-00675101995ADDAA101000095GF100991999999999999999999MA1102105098775MD1390059+9999REMMET10201/05/10 00:56:02 METAR KEED 050856Z 30005KT 10SM CLR 09/M07 A3015 RMK AO2 SLP199 T00891067 53005 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010509567+34766-114620FM-15+0279KEED V0302605N002152200059N0160935N5+00785-00615101965ADDAA101000095GF100991999999999999999999MA1102075098745REMMET09601/05/10 01:56:02 METAR KEED 050956Z 26004KT 10SM CLR 08/M06 A3014 RMK AO2 SLP196 T00781061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010510567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+00615-00565101975ADDAA101000095GF100991999999999999999999MA1102075098745REMMET09601/05/10 02:56:02 METAR KEED 051056Z 00000KT 10SM CLR 06/M06 A3014 RMK AO2 SLP197 T00611056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010511567+34766-114620FM-15+0279KEED V0302405N002152200059N0160935N5+00565-00565101935ADDAA101000095GF100991999999999999999999KA1999M+01171KA2999N+00501MA1102035098705MD1890089+9999REMMET11401/05/10 03:56:02 METAR KEED 051156Z 24004KT 10SM CLR 06/M06 A3013 RMK AO2 SLP193 T00561056 10117 20050 58008 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010512567+34766-114620FM-15+0279KEED V0303005N001552200059N0160935N5+00615-00565101965ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09601/05/10 04:56:02 METAR KEED 051256Z 30003KT 10SM CLR 06/M06 A3013 RMK AO2 SLP196 T00611056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010513567+34766-114620FM-15+0279KEED V0303305N001552200059N0160935N5+00615-00565101995ADDAA101000095GF100991999999999999999999MA1102075098745REMMET09601/05/10 05:56:02 METAR KEED 051356Z 33003KT 10SM CLR 06/M06 A3014 RMK AO2 SLP199 T00611056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010010514567+34766-114620FM-15+0279KEED V0302905N004152200059N0160935N5+00615-00565101985ADDAA101000095GF100991999999999999999999MA1102075098745MD1090039+9999REMMET10201/05/10 06:56:02 METAR KEED 051456Z 29008KT 10SM CLR 06/M06 A3014 RMK AO2 SLP198 T00611056 50003 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010515567+34766-114620FM-15+0279KEED V0303305N002152200059N0160935N5+01005-00505102045ADDAA101000095GF100991999999999999999999MA1102135098805REMMET09601/05/10 07:56:02 METAR KEED 051556Z 33004KT 10SM CLR 10/M05 A3016 RMK AO2 SLP204 T01001050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010516567+34766-114620FM-15+0279KEED V0303605N005152200059N0160935N5+01225-00505102125ADDAA101000095GF100991999999999999999999MA1102205098875REMMET09601/05/10 08:56:02 METAR KEED 051656Z 36010KT 10SM CLR 12/M05 A3018 RMK AO2 SLP212 T01221050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010517567+34766-114620FM-15+0279KEED V0300205N005752200059N0160935N5+01395-00445102135ADDAA101000095GF100991999999999999999999KA1999M+01391KA2999N+00561MA1102245098905MD1190169+9999REMMET11401/05/10 09:56:02 METAR KEED 051756Z 02011KT 10SM CLR 14/M04 A3019 RMK AO2 SLP213 T01391044 10139 20056 51016 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010518567+34766-114620FM-15+0279KEED V0303605N002652200059N0160935N5+01565-00505102075ADDAA101000095GF100991999999999999999999MA1102175098845REMMET09601/05/10 10:56:02 METAR KEED 051856Z 36005KT 10SM CLR 16/M05 A3017 RMK AO2 SLP207 T01561050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010519567+34766-114620FM-15+0279KEED V0309999V002152200059N0160935N5+01725-00565101945ADDAA101000095GF100991999999999999999999MA1102075098745REMMET09601/05/10 11:56:02 METAR KEED 051956Z VRB04KT 10SM CLR 17/M06 A3014 RMK AO2 SLP194 T01721056 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010010520567+34766-114620FM-15+0279KEED V0300105N003152200059N0160935N5+01835-00565101825ADDAA101000095GF100991999999999999999999MA1101965098645MD1890279+9999REMMET10201/05/10 12:56:02 METAR KEED 052056Z 01006KT 10SM CLR 18/M06 A3011 RMK AO2 SLP182 T01831056 58027 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010521567+34766-114620FM-15+0279KEED V0300205N002652200059N0160935N5+01895-00615101775ADDAA101000095GF100991999999999999999999MA1101905098575REMMET09601/05/10 13:56:02 METAR KEED 052156Z 02005KT 10SM CLR 19/M06 A3009 RMK AO2 SLP177 T01891061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010010522567+34766-114620FM-15+0279KEED V0300105N003652200059N0160935N5+01945-00615101725ADDAA101000095GF100991999999999999999999MA1101835098515REMMET09601/05/10 14:56:02 METAR KEED 052256Z 01007KT 10SM CLR 19/M06 A3007 RMK AO2 SLP172 T01941061 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010010523567+34766-114620FM-15+0279KEED V0303505N002152200059N0160935N5+01895-00615101665ADDAA101000095GF100991999999999999999999KA1999M+01941KA2999N+01391MA1101795098475MD1690179+9999REMMET11401/05/10 15:56:02 METAR KEED 052356Z 35004KT 10SM CLR 19/M06 A3006 RMK AO2 SLP166 T01891061 10194 20139 56017 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
